TEXT-ID	SUBCORPUS	PRS-ID	SEX	AGE	1LANG	DIALECT	EDUCATION	PERM-RESD	CHILD-RESD	UTTS	WORDS
Gos240	Gos	Mm-prij-09501	moški	30 do 59 let	slovenščina	-	srednja šola	osrednjeslovenska	-	196	1662
Gos240	Gos	Pm-prij-09502	moški	30 do 59 let	slovenščina	-	srednja šola	osrednjeslovenska	-	315	3095
Gos240	Gos	Om-prij-09503	moški	30 do 59 let	slovenščina	-	srednja šola	osrednjeslovenska	-	301	1642
Gos240	Gos	all	-	-		-	-	-	-	0	0
Gos240	Gos	Hm-prij-09504	moški	30 do 59 let	slovenščina	-	srednja šola	osrednjeslovenska	-	68	260
Gos240	Gos	audience	-	-		-	-	-	-	0	0
Gos241	Gos	Df-prij-09522	ženski	30 do 59 let	slovenščina	-	višja ali visoka šola	osrednjeslovenska, gorenjska	-	67	428
Gos241	Gos	Vm-prij-09524	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	134	1015
Gos241	Gos	Bm-prij-09523	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	174	3586
Gos241	Gos	all	-	-		-	-	-	-	0	0
Gos241	Gos	audience	-	-		-	-	-	-	0	0
Gos242	Gos	Mm-prij-09509	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	248	2887
Gos242	Gos	Pm-prij-09508	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska, jugovzhodna Slovenija	-	157	1287
Gos242	Gos	Bf-prij-09525	ženski	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	133	925
Gos242	Gos	Tf-prij-09510	ženski	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	97	644
Gos242	Gos	audience	-	-		-	-	-	-	0	0
Gos242	Gos	all	-	-		-	-	-	-	0	0
Gos243	Gos	Am-prij-09505	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	103	712
Gos243	Gos	Pm-prij-09506	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	147	1033
Gos243	Gos	Mm-prij-09507	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	195	3058
Gos243	Gos	audience	-	-		-	-	-	-	0	0
Gos243	Gos	all	-	-		-	-	-	-	0	0
Gos244	Gos	Sm-prij-09517	moški	18 do 34 let	slovenščina	-	srednja šola	posavska, osrednjeslovenska	-	249	3405
Gos244	Gos	Mm-prij-09518	moški	18 do 34 let	slovenščina	-	srednja šola	posavska, osrednjeslovenska	-	245	3707
Gos244	Gos	audience	-	-		-	-	-	-	0	0
Gos244	Gos	all	-	-		-	-	-	-	0	0
Gos245	Gos	Am-prij-02557	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	401	3914
Gos245	Gos	Bm-prij-02558	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	313	1599
Gos245	Gos	audience	-	-		-	-	-	-	0	0
Gos245	Gos	all	-	-		-	-	-	-	0	0
Gos246	Gos	Mm-star-07523	moški	30 do 59 let	slovenščina	-	višja ali visoka šola	podravska	-	369	3258
Gos246	Gos	Am-soro-07522	moški	18 do 34 let	slovenščina	-	fakulteta ali več	podravska	-	347	4723
Gos246	Gos	audience	-	-		-	-	-	-	0	0
Gos246	Gos	all	-	-		-	-	-	-	0	0
Gos247	Gos	Df-star-07526	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	podravska	-	259	3557
Gos247	Gos	Pf-otro-07527	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	podravska	-	237	2781
Gos247	Gos	audience	-	-		-	-	-	-	0	0
Gos247	Gos	all	-	-		-	-	-	-	0	0
Gos248	Gos	Mf-drug-07525	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	185	1293
Gos248	Gos	Bf-ssta-07524	ženski	nad 60 let	slovenščina	-	višja ali visoka šola	podravska, osrednjeslovenska	-	209	3922
Gos248	Gos	audience	-	-		-	-	-	-	0	0
Gos249	Gos	Am-star-02268	moški	30 do 59 let	južnoslovanski jeziki	-	višja ali visoka šola	tujina, podravska	-	157	4516
Gos249	Gos	Bf-otro-02269	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	podravska	-	131	259
Gos249	Gos	all	-	-		-	-	-	-	0	0
Gos249	Gos	audience	-	-		-	-	-	-	0	0
Gos250	Gos	Bf-ssta-07520	ženski	nad 60 let	slovenščina	-	srednja šola	podravska	-	312	1873
Gos250	Gos	Pf-vrst-07519	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	253	1963
Gos250	Gos	Dm-ssta-07521	moški	nad 60 let	slovenščina	-	srednja šola	podravska	-	20	84
Gos250	Gos	audience	-	-		-	-	-	-	0	0
Gos250	Gos	all	-	-		-	-	-	-	0	0
Gos251	Gos	Om-prij-07528	moški	18 do 34 let	slovenščina	-	srednja šola	podravska	-	148	1207
Gos251	Gos	Vm-prij-07529	moški	18 do 34 let	slovenščina	-	srednja šola	podravska	-	61	359
Gos251	Gos	Sm-prij-07530	moški	18 do 34 let	slovenščina	-	srednja šola	podravska	-	113	683
Gos251	Gos	Mm-prij-07531	moški	18 do 34 let	slovenščina	-	srednja šola	podravska	-	110	642
Gos251	Gos	all	-	-		-	-	-	-	0	0
Gos251	Gos	audience	-	-		-	-	-	-	0	0
Gos252	Gos	Af-vrst-07522	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	210	2100
Gos252	Gos	audience	-	-		-	-	-	-	0	0
Gos252	Gos	Pf-vrst-07519	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	146	991
Gos252	Gos	Am-vrst-07523	moški	18 do 34 let	slovenščina	-	višja ali visoka šola	podravska	-	112	621
Gos252	Gos	all	-	-		-	-	-	-	0	0
Gos252	Gos	Yf-vrst-00000	ženski	-		-	-	-	-	4	11
Gos253	Gos	Am-prij-02280	moški	30 do 59 let	slovenščina	-	višja ali visoka šola	koroška, podravska	-	150	1442
Gos253	Gos	Bm-prij-02281	moški	18 do 34 let	slovenščina	-	srednja šola	podravska	-	92	426
Gos253	Gos	Cm-prij-02282	moški	30 do 59 let	slovenščina	-	srednja šola	podravska	-	187	2539
Gos253	Gos	audience	-	-		-	-	-	-	0	0
Gos253	Gos	all	-	-		-	-	-	-	0	0
Gos254	Gos	If-prij-06008	ženski	18 do 34 let	slovenščina	-	srednja šola	pomurska	-	502	2543
Gos254	Gos	Dm-prij-06009	moški	18 do 34 let	slovenščina	-	srednja šola	pomurska	-	296	1796
Gos254	Gos	Mm-prij-06007	moški	18 do 34 let	slovenščina	-	srednja šola	pomurska	-	343	2433
Gos254	Gos	audience	-	-		-	-	-	-	0	0
Gos254	Gos	all	-	-		-	-	-	-	0	0
Gos254	Gos	Jm-prij-05614	moški	18 do 34 let	slovenščina	-	srednja šola	pomurska	-	8	8
Gos255	Gos	Sm-soro-10523	moški	nad 60 let	slovenščina	-	fakulteta ali več	pomurska	-	199	1917
Gos255	Gos	Tf-soro-10524	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	pomurska	-	276	4595
Gos255	Gos	Jm-soro-05614	moški	18 do 34 let	slovenščina	-	srednja šola	pomurska	-	126	877
Gos255	Gos	all	-	-		-	-	-	-	0	0
Gos255	Gos	audience	-	-		-	-	-	-	0	0
Gos256	Gos	Bf-sode-07099	ženski	30 do 59 let	slovenščina	-	srednja šola	jugovzhodna Slovenija	-	334	3972
Gos256	Gos	Af-sode-07098	ženski	30 do 59 let	slovenščina	-	srednja šola	jugovzhodna Slovenija	-	317	1976
Gos256	Gos	audience	-	-		-	-	-	-	0	0
Gos256	Gos	all	-	-		-	-	-	-	0	0
Gos257	Gos	Af-prij-07149	ženski	30 do 59 let	slovenščina	-	srednja šola	jugovzhodna Slovenija	-	212	4655
Gos257	Gos	Bm-prij-07150	moški	30 do 59 let	slovenščina	-	fakulteta ali več	jugovzhodna Slovenija, osrednjeslovenska	-	121	775
Gos257	Gos	Cf-prij-07151	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	jugovzhodna Slovenija, osrednjeslovenska	-	113	715
Gos257	Gos	audience	-	-		-	-	-	-	0	0
Gos257	Gos	all	-	-		-	-	-	-	0	0
Gos258	Gos	Am-prij-07167	moški	18 do 34 let	slovenščina	-	fakulteta ali več	jugovzhodna Slovenija, osrednjeslovenska	-	229	2487
Gos258	Gos	Bm-prij-07168	moški	18 do 34 let	slovenščina	-	srednja šola	jugovzhodna Slovenija, osrednjeslovenska	-	230	2134
Gos258	Gos	audience	-	-		-	-	-	-	0	0
Gos258	Gos	all	-	-		-	-	-	-	0	0
Gos259	Gos	Dm-prij-06581	moški	18 do 34 let	južnoslovanski jeziki	-	fakulteta ali več	tujina, osrednjeslovenska	-	190	1495
Gos259	Gos	Im-prij-06580	moški	18 do 34 let	južnoslovanski jeziki	-	fakulteta ali več	tujina, osrednjeslovenska	-	191	1822
Gos259	Gos	all	-	-		-	-	-	-	0	0
Gos259	Gos	audience	-	-		-	-	-	-	0	0
Gos260	Gos	Dm-znan-07550	moški	18 do 34 let	slovenščina	-	srednja šola	savinjska, podravska	-	267	1678
Gos260	Gos	Cf-znan-07540	ženski	18 do 34 let	drugi romanski jeziki	-	fakulteta ali več	tujina, osrednjeslovenska, podravska	-	315	3289
Gos260	Gos	all	-	-		-	-	-	-	0	0
Gos260	Gos	audience	-	-		-	-	-	-	0	0
Gos261	Gos	Sf-znan-07534	ženski	18 do 34 let	slovenščina	-	višja ali visoka šola	podravska, osrednjeslovenska	-	81	452
Gos261	Gos	Tf-znan-07540	ženski	18 do 34 let	drugi romanski jeziki	-	fakulteta ali več	tujina, osrednjeslovenska, podravska, pomurska	-	96	1450
Gos261	Gos	audience	-	-		-	-	-	-	0	0
Gos261	Gos	all	-	-		-	-	-	-	0	0
Gos262	Gos	Af-prij-00507	ženski	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska, osrednjeslovenska	-	152	1833
Gos262	Gos	Bf-prij-00508	ženski	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska, osrednjeslovenska	-	148	1260
Gos262	Gos	all	-	-		-	-	-	-	0	0
Gos262	Gos	audience	-	-		-	-	-	-	0	0
Gos263	Gos	Af-star-01083	ženski	nad 60 let	slovenščina	-	OŠ ali manj	koroška	-	174	2102
Gos263	Gos	Mm-otro-01079	moški	30 do 59 let	slovenščina	-	srednja šola	koroška, savinjska, podravska	-	126	698
Gos263	Gos	all	-	-		-	-	-	-	0	0
Gos263	Gos	audience	-	-		-	-	-	-	0	0
Gos264	Gos	Tm-prij-01081	moški	18 do 34 let	slovenščina	-	višja ali visoka šola	koroška, savinjska	-	134	1227
Gos264	Gos	Bf-prij-01082	ženski	18 do 34 let	slovenščina	-	srednja šola	koroška, savinjska, osrednjeslovenska	-	123	779
Gos264	Gos	audience	-	-		-	-	-	-	0	0
Gos265	Gos	Mm-prij-01079	moški	30 do 59 let	slovenščina	-	srednja šola	koroška, savinjska, podravska	-	130	935
Gos265	Gos	Im-prij-01080	moški	nad 60 let	slovenščina	-	OŠ ali manj	koroška	-	129	822
Gos265	Gos	audience	-	-		-	-	-	-	0	0
Gos266	Gos	Dm-prij-01099	moški	18 do 34 let	slovenščina	-	fakulteta ali več	podravska, koroška, tujina	-	127	1380
Gos266	Gos	Mf-prij-01101	ženski	nad 60 let	slovenščina	-	višja ali visoka šola	koroška, podravska	-	68	416
Gos266	Gos	Af-prij-01100	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	koroška, savinjska, podravska	-	127	815
Gos266	Gos	audience	-	-		-	-	-	-	0	0
Gos266	Gos	all	-	-		-	-	-	-	0	0
Gos267	Gos	Mf-prij-01077	ženski	30 do 59 let	slovenščina	-	višja ali visoka šola	koroška, podravska	-	23	528
Gos267	Gos	Dm-prij-01078	moški	30 do 59 let	slovenščina	-	srednja šola	koroška	-	23	200
Gos267	Gos	audience	-	-		-	-	-	-	0	0
Gos268	Gos	Vf-prij-06002	ženski	18 do 34 let	slovenščina	-	srednja šola	savinjska	-	191	715
Gos268	Gos	Tf-prij-06001	ženski	18 do 34 let	slovenščina	-	srednja šola	savinjska, podravska	-	241	2169
Gos268	Gos	audience	-	-		-	-	-	-	0	0
Gos268	Gos	all	-	-		-	-	-	-	0	0
Gos269	Gos	Am-prij-02168	moški	18 do 34 let	slovenščina	-	OŠ ali manj	savinjska	-	69	539
Gos269	Gos	Bm-prij-02169	moški	18 do 34 let	slovenščina	-	srednja šola	savinjska	-	72	525
Gos269	Gos	audience	-	-		-	-	-	-	0	0
Gos269	Gos	all	-	-		-	-	-	-	0	0
Gos270	Gos	Bm-prij-02169	moški	18 do 34 let	slovenščina	-	srednja šola	savinjska	-	134	1124
Gos270	Gos	Am-prij-02168	moški	18 do 34 let	slovenščina	-	OŠ ali manj	savinjska	-	135	1284
Gos270	Gos	all	-	-		-	-	-	-	0	0
Gos270	Gos	audience	-	-		-	-	-	-	0	0
Gos271	Gos	Af-prij-02102	ženski	18 do 34 let	slovenščina	-	srednja šola	savinjska	-	59	603
Gos271	Gos	Bf-prij-02103	ženski	18 do 34 let	slovenščina	-	srednja šola	savinjska	-	50	362
Gos271	Gos	audience	-	-		-	-	-	-	0	0
Gos271	Gos	all	-	-		-	-	-	-	0	0
Gos272	Gos	Af-prij-02108	ženski	18 do 34 let	slovenščina	-	srednja šola	savinjska	-	36	125
Gos272	Gos	Bf-prij-02102	ženski	18 do 34 let	slovenščina	-	srednja šola	savinjska	-	41	258
Gos272	Gos	audience	-	-		-	-	-	-	0	0
Gos272	Gos	all	-	-		-	-	-	-	0	0
Gos273	Gos	Af-prij-02101	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	294	2185
Gos273	Gos	Bf-prij-02102	ženski	18 do 34 let	slovenščina	-	srednja šola	savinjska	-	318	3958
Gos273	Gos	all	-	-		-	-	-	-	0	0
Gos273	Gos	audience	-	-		-	-	-	-	0	0
Gos274	Gos	Af-soro-02170	ženski	18 do 34 let	slovenščina	-	srednja šola	savinjska, podravska	-	94	650
Gos274	Gos	Bm-soro-02171	moški	18 do 34 let	slovenščina	-	srednja šola	savinjska	-	96	518
Gos274	Gos	audience	-	-		-	-	-	-	0	0
Gos275	Gos	Af-prij-05515	ženski	18 do 34 let	slovenščina	-	srednja šola	goriška, osrednjeslovenska	-	100	1110
Gos275	Gos	Bf-prij-05516	ženski	18 do 34 let	slovenščina	-	srednja šola	goriška, osrednjeslovenska	-	96	830
Gos276	Gos	Bm-prij-05577	moški	18 do 34 let	slovenščina	-	višja ali visoka šola	goriška, osrednjeslovenska	-	94	1399
Gos276	Gos	Am-prij-05576	moški	18 do 34 let	slovenščina	-	srednja šola	goriška, osrednjeslovenska	-	89	1135
Gos277	Gos	Pm-prij-06582	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	354	2104
Gos277	Gos	Tm-prij-06583	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	314	2038
Gos277	Gos	audience	-	-		-	-	-	-	0	0
Gos277	Gos	all	-	-		-	-	-	-	0	0
Gos278	Gos	Bf-prij-09525	ženski	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	256	2358
Gos278	Gos	Df-prij-09526	ženski	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	284	3036
Gos278	Gos	audience	-	-		-	-	-	-	0	0
Gos278	Gos	all	-	-		-	-	-	-	0	0
Gos279	Gos	Lm-prij-09515	moški	10 do 18 let	slovenščina	-	OŠ ali manj	osrednjeslovenska	-	132	779
Gos279	Gos	Sm-prij-09516	moški	10 do 18 let	slovenščina	-	OŠ ali manj	osrednjeslovenska	-	122	667
Gos279	Gos	audience	-	-		-	-	-	-	0	0
Gos280	Gos	Af-soro-09512	ženski	nad 60 let	slovenščina	-	srednja šola	osrednjeslovenska	-	413	3138
Gos280	Gos	Mf-soro-09513	ženski	nad 60 let	slovenščina	-	srednja šola	osrednjeslovenska	-	450	4541
Gos280	Gos	all	-	-		-	-	-	-	0	0
Gos280	Gos	audience	-	-		-	-	-	-	0	0
Gos281	Gos	Mm-soro-00809	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	239	2949
Gos281	Gos	Jm-soro-00810	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	260	3464
Gos281	Gos	all	-	-		-	-	-	-	0	0
Gos281	Gos	audience	-	-		-	-	-	-	0	0
Gos282	Gos	If-prij-01073	ženski	18 do 34 let	slovenščina	-	srednja šola	koroška, podravska, savinjska	-	250	1740
Gos282	Gos	Uf-prij-01074	ženski	18 do 34 let	slovenščina	-	višja ali visoka šola	koroška, obalno-kraška	-	222	1475
Gos282	Gos	all	-	-		-	-	-	-	0	0
Gos282	Gos	audience	-	-		-	-	-	-	0	0
Gos283	Gos	Nm-prij-06006	moški	18 do 34 let	slovenščina	-	srednja šola	pomurska	-	289	1993
Gos283	Gos	Mm-prij-06005	moški	18 do 34 let	slovenščina	-	srednja šola	pomurska	-	302	4001
Gos283	Gos	all	-	-		-	-	-	-	0	0
Gos283	Gos	audience	-	-		-	-	-	-	0	0
Gos284	Gos	Mf-otro-06004	ženski	30 do 59 let	slovenščina	-	srednja šola	pomurska	-	102	585
Gos284	Gos	Zf-star-06003	ženski	30 do 59 let	slovenščina	-	srednja šola	pomurska	-	103	1117
Gos284	Gos	audience	-	-		-	-	-	-	0	0
Gos285	Gos	Am-prij-07100	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska, jugovzhodna Slovenija	-	355	2416
Gos285	Gos	Bf-prij-07101	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	jugovzhodna Slovenija	-	283	2082
Gos285	Gos	all	-	-		-	-	-	-	0	0
Gos285	Gos	audience	-	-		-	-	-	-	0	0
Gos286	Gos	Am-prij-07102	moški	18 do 34 let	slovenščina	-	srednja šola	savinjska, osrednjeslovenska	-	288	2980
Gos286	Gos	Bm-prij-07103	moški	18 do 34 let	slovenščina	-	srednja šola	jugovzhodna Slovenija, osrednjeslovenska	-	254	2253
Gos286	Gos	all	-	-		-	-	-	-	0	0
Gos286	Gos	audience	-	-		-	-	-	-	0	0
Gos287	Gos	Bm-prij-01072	moški	18 do 34 let	slovenščina	-	višja ali visoka šola	pomurska, koroška, podravska	-	294	2007
Gos287	Gos	Bf-prij-01071	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	koroška, osrednjeslovenska	-	297	1673
Gos287	Gos	audience	-	-		-	-	-	-	0	0
Gos287	Gos	all	-	-		-	-	-	-	0	0
Artur-J-Gvecg-P500001	Artur-J	Artur-J-G3006	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	-	27	1257
Artur-J-Gvecg-P500001	Artur-J	Artur-J-G3008	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	3	1145
Artur-J-Gvecg-P500001	Artur-J	Artur-J-G3011	ženski	30 do 59 let	slovenščina	standardni jezik	-	-	-	9	1335
Artur-J-Gvecg-P500001	Artur-J	Artur-J-G3001	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	-	4	1082
Artur-J-Gvecg-P500001	Artur-J	Artur-J-G3003	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	4	1339
Artur-J-Gvecg-P500001	Artur-J	Artur-J-G3012	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	-	5	871
Artur-J-Gvecg-P500001	Artur-J	Artur-J-G3009	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	-	5	1153
Artur-J-Gvecg-P500001	Artur-J	Artur-J-G3005	moški	-	slovenščina	standardni jezik	fakulteta ali več	-	-	5	711
Artur-J-Gvecg-P500001	Artur-J	Artur-J-G3007	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	-	1	1459
Artur-J-Gvecg-P500001	Artur-J	Artur-J-G3010	moški	-	slovenščina	standardni jezik	-	-	-	5	1224
Artur-J-Gvecg-P500001	Artur-J	Artur-J-G3004	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	-	8	1276
Artur-J-Gvecg-P500002	Artur-J	Artur-J-G3002	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	-	1	732
Artur-J-Gvecg-P500014	Artur-J	Artur-J-G3018	ženski	-	slovenščina	standardni jezik	-	-	-	25	2061
Artur-J-Gvecg-P500014	Artur-J	Artur-J-G3019	ženski	nad 60 let	slovenščina	standardni jezik	-	-	posavska	11	1171
Artur-J-Gvecg-P500014	Artur-J	Artur-J-G3020	ženski	30 do 59 let	slovenščina	pogovorni jezik	-	-	osrednjeslovenska	8	2037
Artur-J-Gvecg-P500014	Artur-J	Artur-J-G3021	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	obalno-kraška	5	1720
Artur-J-Gvecg-P500016	Artur-J	Artur-J-G3018	ženski	-	slovenščina	standardni jezik	-	-	-	15	1400
Artur-J-Gvecg-P500016	Artur-J	Artur-J-G3025	ženski	30 do 59 let	slovenščina	standardni jezik	-	pomurska	-	7	1051
Artur-J-Gvecg-P500021	Artur-J	Artur-J-G3047	ženski	-		standardni jezik	fakulteta ali več	-	-	5	1933
Artur-J-Gvecg-P500026	Artur-J	Artur-J-G3057	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	posavska	21	1255
Artur-J-Gvecg-P500026	Artur-J	Artur-J-G3055	ženski	-		standardni jezik	-	-	-	7	1480
Artur-J-Gvecg-P500026	Artur-J	Artur-J-G3056	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	savinjska	13	2606
Artur-J-Gvecg-P500028	Artur-J	Artur-J-G3061	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	savinjska	4	1694
Artur-J-Gvecg-P500028	Artur-J	Artur-J-G3063	moški	30 do 59 let	slovenščina	standardni jezik	-	-	goriška	8	2266
Artur-J-Gvecg-P500028	Artur-J	Artur-J-G3062	moški	-		standardni jezik	-	-	-	6	3468
Artur-J-Gvecg-P500034	Artur-J	Artur-J-G3069	ženski	-		standardni jezik	-	-	-	3	1309
Artur-J-Gvecg-P500037	Artur-J	Artur-J-G3070	ženski	30 do 59 let		standardni jezik	-	-	-	1	1795
Artur-J-Gvecg-P500042	Artur-J	Artur-J-G3083	ženski	-		standardni jezik	-	-	-	3	869
Artur-J-Gvecg-P500042	Artur-J	Artur-J-G3082	ženski	30 do 59 let	srbščina	tujejezični vplivi	fakulteta ali več	-	-	2	1228
Artur-J-Gvecg-P500046	Artur-J	Artur-J-G3018	ženski	-	slovenščina	standardni jezik	-	-	-	18	1131
Artur-J-Gvecg-P500046	Artur-J	Artur-J-G3090	moški	-		standardni jezik	-	-	-	7	1823
Artur-J-Gvecg-P500046	Artur-J	Artur-J-G3091	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	osrednjeslovenska	-	6	668
Artur-J-Gvecg-P500048	Artur-J	Artur-J-G3098	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	5	1544
Artur-J-Gvecg-P500048	Artur-J	Artur-J-G3097	ženski	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	3	948
Artur-J-Gvecg-P500048	Artur-J	Artur-J-G3023	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	osrednjeslovenska	6	1498
Artur-J-Gvecg-P500051	Artur-J	Artur-J-G3016	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	-	posavska	19	3871
Artur-J-Gvecg-P500054	Artur-J	Artur-J-G3110	ženski	30 do 59 let	slovenščina	standardni jezik	-	-	osrednjeslovenska	4	2074
Artur-J-Gvecg-P500054	Artur-J	Artur-J-G3109	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	primorsko-notranjska	3	1366
Artur-J-Gvecg-P500054	Artur-J	Artur-J-G3108	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	4	1986
Artur-J-Gvecg-P500063	Artur-J	Artur-J-G3134	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	4	1449
Artur-J-Gvecg-P500063	Artur-J	Artur-J-G3132	ženski	-	slovenščina	pogovorni jezik	-	-	-	4	860
Artur-J-Gvecg-P500063	Artur-J	Artur-J-G3135	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	2	527
Artur-J-Gvecg-P500063	Artur-J	Artur-J-G3133	ženski	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	8	1422
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3139	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	44	2827
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3140	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	podravska	-	2	984
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3136	moški	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	osrednjeslovenska	9	804
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3137	moški	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	-	7	705
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3138	moški	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	osrednjeslovenska	-	10	1490
Artur-J-Gvecg-P500064	Artur-J	Artur-J-G3141	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	obalno-kraška	3	627
Artur-J-Gvecg-P580002	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	32	659
Artur-J-Gvecg-P580002	Artur-J	Artur-J-G4528	ženski	nad 60 let	slovenščina	standardni jezik	fakulteta ali več	-	-	27	2465
Artur-J-Gvecg-P580003	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	65	1168
Artur-J-Gvecg-P580003	Artur-J	Artur-J-G4530	moški	30 do 59 let	slovenščina	pogovorni jezik	-	osrednjeslovenska	-	58	3812
Artur-J-Gvecg-P580009	Artur-J	Artur-J-G4539	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	23	394
Artur-J-Gvecg-P580009	Artur-J	Artur-J-G4538	moški	nad 60 let	slovenščina	pogovorni jezik	višja ali visoka šola	savinjska	-	28	2312
Artur-J-Gvecg-P580023	Artur-J	Artur-J-G4544	ženski	nad 60 let	slovenščina	standardni jezik	srednja šola	-	posavska	31	620
Artur-J-Gvecg-P580023	Artur-J	Artur-J-G4554	ženski	30 do 59 let	slovenščina	pogovorni jezik	višja ali visoka šola	posavska	-	28	1765
Artur-J-Gvecg-P580041	Artur-J	Artur-J-G4531	ženski	nad 60 let	slovenščina	standardni jezik	višja ali visoka šola	savinjska	-	60	959
Artur-J-Gvecg-P580041	Artur-J	Artur-J-G4521	moški	30 do 59 let	slovenščina	pogovorni jezik	fakulteta ali več	osrednjeslovenska	-	53	2594
Artur-J-Gvecg-P580047	Artur-J	Artur-J-G4529	ženski	30 do 59 let	slovenščina	standardni jezik	višja ali visoka šola	-	savinjska	34	790
Artur-J-Gvecg-P580047	Artur-J	Artur-J-G4586	ženski	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	osrednjeslovenska	-	32	3441
Artur-J-Gvecg-P580051	Artur-J	Artur-J-G4602	moški	30 do 59 let	slovenščina	standardni jezik	fakulteta ali več	-	jugovzhodna Slovenija	33	2918
